osmid,y,x,street_count,elevation,highway,geometry
82934917,41.7234786,-111.8013583,1,1460.485,turning_circle,POINT (-111.8013583 41.7234786)
82934923,41.7607918,-111.8924132,1,1348.363,,POINT (-111.8924132 41.7607918)
82934947,41.8162752,-111.8930624,3,1353.115,,POINT (-111.8930624 41.8162752)
82934976,41.8945305,-111.8942917,1,1354.346,,POINT (-111.8942917 41.8945305)
82934983,41.8152166,-111.8917049,3,1352.7,,POINT (-111.8917049 41.8152166)
82934990,41.8162798,-111.891735,3,1352.51,,POINT (-111.891735 41.8162798)
82935003,41.724391,-111.8038804,1,1438.124,turning_circle,POINT (-111.8038804 41.724391)
82935014,41.6846163,-111.8082428,3,1489.404,,POINT (-111.8082428 41.6846163)
82935017,41.7380126,-111.8032336,1,1404.924,turning_circle,POINT (-111.8032336 41.7380126)
82935020,41.7512082,-111.7945524,3,1465.734,,POINT (-111.7945524 41.7512082)
82935033,41.751654,-111.827422,1,1388.56,turning_circle,POINT (-111.827422 41.751654)
82935054,41.7235367,-111.819974,4,1392.593,stop,POINT (-111.819974 41.7235367)
82935073,41.7557417,-111.800033,1,1459.561,turning_circle,POINT (-111.800033 41.7557417)
82935109,41.6087654,-111.8472986,3,1463.104,,POINT (-111.8472986 41.6087654)
82935111,41.6087956,-111.8401213,1,1462.954,,POINT (-111.8401213 41.6087956)
82935172,41.750756,-111.7911019,3,1467.354,,POINT (-111.7911019 41.750756)
82935233,41.8422097,-111.8100338,1,1475.014,turning_circle,POINT (-111.8100338 41.8422097)
82935242,41.7088456,-111.8044144,1,1459.031,,POINT (-111.8044144 41.7088456)
82935271,41.7323052,-111.839033,1,1380.112,,POINT (-111.839033 41.7323052)
82935353,41.743782,-111.8279586,1,1389.167,turning_circle,POINT (-111.8279586 41.743782)
82935421,41.763303,-111.8391137,3,1369.835,,POINT (-111.8391137 41.763303)
82935427,41.7618717,-111.8391648,3,1370.326,,POINT (-111.8391648 41.7618717)
82935429,41.7525583,-111.8394339,3,1372.803,,POINT (-111.8394339 41.7525583)
82935439,41.8413066,-111.810061,1,1473.166,,POINT (-111.810061 41.8413066)
82935483,41.6982494,-111.8603493,3,1363.907,,POINT (-111.8603493 41.6982494)
82935496,41.7236063,-111.8599565,3,1359.962,,POINT (-111.8599565 41.7236063)
82935556,41.8869735,-112.0350199,3,1477.661,,POINT (-112.0350199 41.8869735)
82935596,41.7708283,-111.8165624,3,1396.435,,POINT (-111.8165624 41.7708283)
82935630,41.7473297,-111.843506,3,1369.5,,POINT (-111.843506 41.7473297)
82935650,41.8385919,-111.8222231,1,1423.502,,POINT (-111.8222231 41.8385919)
82935667,41.7999883,-111.8108213,1,1420.836,turning_circle,POINT (-111.8108213 41.7999883)
82935697,41.8435853,-111.8395391,1,1388.04,turning_circle,POINT (-111.8395391 41.8435853)
82935707,41.7479941,-111.8407595,1,1372.403,turning_circle,POINT (-111.8407595 41.7479941)
82935717,41.89607,-111.8148248,3,1400.524,,POINT (-111.8148248 41.89607)
82935751,41.6935345,-111.8217472,1,1410.888,turning_circle,POINT (-111.8217472 41.6935345)
82935756,41.8255864,-111.8301261,3,1389.919,,POINT (-111.8301261 41.8255864)
82935764,41.6220098,-111.9321877,3,1395.96,,POINT (-111.9321877 41.6220098)
82935767,41.9174739,-111.9408454,3,1357.113,,POINT (-111.9408454 41.9174739)
82935772,41.9142392,-111.8059968,4,1429.875,,POINT (-111.8059968 41.9142392)
82935774,41.6994081,-111.9741014,3,1365.589,,POINT (-111.9741014 41.6994081)
82935783,41.7239488,-111.8326597,3,1377.658,,POINT (-111.8326597 41.7239488)
82935789,41.8281025,-111.8300233,3,1395.899,,POINT (-111.8300233 41.8281025)
82935793,41.8202639,-111.8305278,4,1381.128,,POINT (-111.8305278 41.8202639)
82935796,41.8178381,-111.830564,4,1377.427,,POINT (-111.830564 41.8178381)
82935798,41.6255932,-111.8528257,4,1459.927,,POINT (-111.8528257 41.6255932)
82935809,41.8312746,-111.8228736,1,1406.718,turning_circle,POINT (-111.8228736 41.8312746)
82935982,41.8156405,-111.9705205,1,1346.125,,POINT (-111.9705205 41.8156405)
82936020,41.6482274,-111.8791181,4,1384.795,,POINT (-111.8791181 41.6482274)
82936031,41.7282843,-111.8698197,4,1353.75,,POINT (-111.8698197 41.7282843)
82936058,41.648086,-111.869212,4,1389.494,,POINT (-111.869212 41.648086)
82936085,41.8494752,-111.9689925,3,1369.701,,POINT (-111.9689925 41.8494752)
82936230,41.7980067,-111.8080976,1,1426.103,,POINT (-111.8080976 41.7980067)
82936238,41.6230078,-111.838739,3,1461.426,,POINT (-111.838739 41.6230078)
82936245,41.9117155,-112.0346449,3,1459.207,,POINT (-112.0346449 41.9117155)
82936247,41.9119026,-112.0453345,3,1460.741,,POINT (-112.0453345 41.9119026)
82936251,41.7507769,-111.7945457,3,1466.118,,POINT (-111.7945457 41.7507769)
82936261,41.7599412,-111.8280286,3,1383.638,,POINT (-111.8280286 41.7599412)
82936263,41.7598618,-111.8249154,1,1388.281,turning_circle,POINT (-111.8249154 41.7598618)
82936268,41.8793624,-111.8219724,3,1393.826,,POINT (-111.8219724 41.8793624)
82936270,41.879659,-111.825215,1,1383.865,,POINT (-111.825215 41.879659)
82936288,41.7688762,-111.834125,3,1369.917,,POINT (-111.834125 41.7688762)
82936290,41.7688186,-111.8311456,3,1371.95,,POINT (-111.8311456 41.7688186)
82936303,41.6950014,-111.8063429,3,1491.884,,POINT (-111.8063429 41.6950014)
82936352,41.7874457,-111.930437,4,1348.216,,POINT (-111.930437 41.7874457)
82936377,41.7002958,-111.8156894,3,1431.843,,POINT (-111.8156894 41.7002958)
82936386,41.6387842,-111.8343504,3,1454.648,,POINT (-111.8343504 41.6387842)
82936393,41.6951038,-111.80454,1,1504.417,turning_circle,POINT (-111.80454 41.6951038)
82936398,41.6483415,-111.8839504,1,1381.698,,POINT (-111.8839504 41.6483415)
82936411,41.7377109,-111.8117915,1,1401.01,turning_circle,POINT (-111.8117915 41.7377109)
82936419,41.7634893,-111.7946848,3,1469.037,,POINT (-111.7946848 41.7634893)
82936421,41.7635069,-111.7994917,1,1459.339,turning_circle,POINT (-111.7994917 41.7635069)
82936443,41.7639104,-111.8409059,1,1368.719,,POINT (-111.8409059 41.7639104)
82936445,41.7639232,-111.8419889,1,1367.766,,POINT (-111.8419889 41.7639232)
82936494,41.7526066,-111.8344397,3,1377.93,,POINT (-111.8344397 41.7526066)
82936548,41.6782703,-111.9006753,1,1357.643,,POINT (-111.9006753 41.6782703)
82936579,41.6983418,-111.8622874,3,1364.121,,POINT (-111.8622874 41.6983418)
82936591,41.6981055,-111.865583,1,1361.95,turning_circle,POINT (-111.865583 41.6981055)
82936612,41.8532684,-111.8586178,3,1364.51,,POINT (-111.8586178 41.8532684)
82937409,41.7275223,-111.812328,1,1420.047,,POINT (-111.812328 41.7275223)
82937444,41.7154823,-111.8527871,3,1363.13,,POINT (-111.8527871 41.7154823)
82937446,41.7167807,-111.8527703,3,1363.546,,POINT (-111.8527703 41.7167807)
82937466,41.7483506,-111.8438296,1,1369.384,,POINT (-111.8438296 41.7483506)
82937471,41.7305903,-111.8084949,1,1451.26,turning_circle,POINT (-111.8084949 41.7305903)
82937483,41.8479786,-111.8872269,1,1355.501,,POINT (-111.8872269 41.8479786)
82937501,41.6312648,-111.8242185,4,1465.79,,POINT (-111.8242185 41.6312648)
82937508,41.7255152,-111.8672409,1,1355.499,,POINT (-111.8672409 41.7255152)
82937515,41.7919311,-111.7948299,3,1488.144,,POINT (-111.7948299 41.7919311)
82937519,41.7920279,-111.7929594,1,1501.918,turning_circle,POINT (-111.7929594 41.7920279)
82937540,41.6761513,-111.8493961,1,1382.315,turning_circle,POINT (-111.8493961 41.6761513)
82937569,41.6968453,-111.813725,3,1465.904,,POINT (-111.813725 41.6968453)
82937573,41.6968565,-111.8146245,3,1463.254,,POINT (-111.8146245 41.6968565)
82937575,41.6967555,-111.8150538,1,1462.256,,POINT (-111.8150538 41.6967555)
82937609,41.7658837,-111.834201,3,1372.667,,POINT (-111.834201 41.7658837)
82937619,41.7760072,-111.8339533,3,1364.432,,POINT (-111.8339533 41.7760072)
82937623,41.7777453,-111.833915,4,1365.46,traffic_signals,POINT (-111.833915 41.7777453)
82937695,41.8497975,-111.832115,3,1406.144,,POINT (-111.832115 41.8497975)
82937711,41.8880809,-111.8162658,3,1401.742,,POINT (-111.8162658 41.8880809)
82937769,41.6254104,-111.8439896,4,1458.58,,POINT (-111.8439896 41.6254104)
82937780,41.8281103,-111.8215473,1,1405.125,turning_circle,POINT (-111.8215473 41.8281103)
82937841,41.7760477,-111.8359254,1,1363.22,,POINT (-111.8359254 41.7760477)
82937848,41.6825723,-111.8474089,3,1377.895,,POINT (-111.8474089 41.6825723)
82937850,41.6825787,-111.8457966,1,1378.363,turning_circle,POINT (-111.8457966 41.6825787)
82937859,41.7685244,-111.806952,3,1423.086,,POINT (-111.806952 41.7685244)
82937861,41.7693448,-111.8069614,3,1422.546,,POINT (-111.8069614 41.7693448)
82937873,41.7604614,-111.8067767,1,1414.594,turning_circle,POINT (-111.8067767 41.7604614)
82937900,41.6249921,-111.858367,1,1452.157,,POINT (-111.858367 41.6249921)
82937908,41.784474,-111.8225281,3,1371.723,,POINT (-111.8225281 41.784474)
82937910,41.793374,-111.82207,3,1370.903,,POINT (-111.82207 41.793374)
82937947,41.75401,-111.8261765,1,1388.434,,POINT (-111.8261765 41.75401)
82937992,41.6283967,-111.9374771,3,1386.933,,POINT (-111.9374771 41.6283967)
82938001,41.6985223,-111.8206206,3,1406.801,,POINT (-111.8206206 41.6985223)
82938045,41.7566407,-111.7997154,1,1458.982,turning_circle,POINT (-111.7997154 41.7566407)
82938054,41.7297804,-111.8049976,1,1463.407,turning_circle,POINT (-111.8049976 41.7297804)
82938067,41.6409917,-111.8827516,3,1401.05,,POINT (-111.8827516 41.6409917)
82938073,41.6410129,-111.8852109,3,1399.518,,POINT (-111.8852109 41.6410129)
82938075,41.6410022,-111.886038,3,1398.586,,POINT (-111.886038 41.6410022)
82938085,41.641208,-111.8972659,3,1384.279,,POINT (-111.8972659 41.641208)
82938127,41.7220686,-111.8153365,1,1394.216,turning_circle,POINT (-111.8153365 41.7220686)
82938226,41.687583,-111.952073,1,1347.566,,POINT (-111.952073 41.687583)
82938241,41.6878327,-111.9760427,1,1444.084,turning_circle,POINT (-111.9760427 41.6878327)
82938253,41.761353,-111.7958101,1,1466.856,turning_circle,POINT (-111.7958101 41.761353)
82938298,41.7604436,-111.8055029,1,1418.131,turning_circle,POINT (-111.8055029 41.7604436)
82938320,41.75032,-111.7945447,3,1465.69,,POINT (-111.7945447 41.75032)
82938322,41.7526851,-111.7945592,3,1463.864,,POINT (-111.7945592 41.7526851)
82938326,41.7693756,-111.7947455,4,1464.994,,POINT (-111.7947455 41.7693756)
82938328,41.7766801,-111.7948208,3,1444.904,,POINT (-111.7948208 41.7766801)
82938455,41.8017535,-111.8075826,1,1446.855,turning_circle,POINT (-111.8075826 41.8017535)
82938460,41.8365053,-111.8179868,3,1431.228,,POINT (-111.8179868 41.8365053)
82938490,41.6814839,-111.8162905,1,1426.928,,POINT (-111.8162905 41.6814839)
82938547,41.7490939,-111.8379834,1,1374.574,,POINT (-111.8379834 41.7490939)
82938552,41.8753175,-112.0199311,3,1434.765,,POINT (-112.0199311 41.8753175)
82938689,41.7568244,-111.8430923,1,1368.877,,POINT (-111.8430923 41.7568244)
82938695,41.7693213,-111.8106885,4,1412.65,,POINT (-111.8106885 41.7693213)
82938718,41.848799,-111.8257345,1,1420.869,turning_circle,POINT (-111.8257345 41.848799)
82938723,41.7817503,-111.8274107,1,1370.726,turning_circle,POINT (-111.8274107 41.7817503)
82938736,41.7777266,-111.8114442,3,1402.785,,POINT (-111.8114442 41.7777266)
82938760,41.6313783,-111.8263596,3,1464.969,,POINT (-111.8263596 41.6313783)
82938765,41.7680249,-111.81972,3,1387.602,,POINT (-111.81972 41.7680249)
82938798,41.7667958,-111.8089772,3,1412.276,,POINT (-111.8089772 41.7667958)
82938802,41.7710351,-111.8107149,1,1413.751,turning_circle,POINT (-111.8107149 41.7710351)
82938841,41.722892,-111.8152839,1,1396.438,turning_circle,POINT (-111.8152839 41.722892)
82938853,41.7371331,-111.8096472,3,1401.291,,POINT (-111.8096472 41.7371331)
82938863,41.7358784,-111.809719,1,1399.286,turning_circle,POINT (-111.809719 41.7358784)
82938900,41.7527603,-111.8163391,1,1411.349,turning_circle,POINT (-111.8163391 41.7527603)
82938910,41.694194,-111.8214365,1,1411.675,,POINT (-111.8214365 41.694194)
82938912,41.6697875,-111.8511524,1,1379.965,,POINT (-111.8511524 41.6697875)
82938922,41.7028347,-111.841223,3,1365.774,,POINT (-111.841223 41.7028347)
278790313,41.7606388,-111.854051,1,1358.814,,POINT (-111.854051 41.7606388)
278790587,41.7636446,-111.8636939,1,1353.579,,POINT (-111.8636939 41.7636446)
278792296,41.7526043,-111.8441923,4,1366.634,,POINT (-111.8441923 41.7526043)
278793535,41.7525385,-111.843214,3,1367.888,,POINT (-111.843214 41.7525385)
321552735,41.7369234,-111.8203607,3,1413.373,,POINT (-111.8203607 41.7369234)
321703052,41.7437658,-111.8111309,1,1459.262,,POINT (-111.8111309 41.7437658)
321797036,41.7420244,-111.8143743,1,1456.207,turning_loop,POINT (-111.8143743 41.7420244)
321797049,41.7402847,-111.809995,3,1457.69,,POINT (-111.809995 41.7402847)
321801635,41.7383152,-111.8178343,1,1417.865,,POINT (-111.8178343 41.7383152)
321801636,41.7387846,-111.8178343,3,1418.97,,POINT (-111.8178343 41.7387846)
322089298,41.7405572,-111.7997631,3,1411.743,,POINT (-111.7997631 41.7405572)
322089324,41.7422475,-111.8014812,1,1412.24,turning_circle,POINT (-111.8014812 41.7422475)
322089963,41.7364568,-111.8177945,3,1395.501,,POINT (-111.8177945 41.7364568)
322089968,41.7362804,-111.8170605,3,1394.024,,POINT (-111.8170605 41.7362804)
326235114,41.7316689,-111.829794,3,1392.984,,POINT (-111.829794 41.7316689)
360726861,41.7157262,-111.8567779,4,1360.897,,POINT (-111.8567779 41.7157262)
360726882,41.7170326,-111.856958,3,1361.939,,POINT (-111.856958 41.7170326)
360729038,41.7280532,-111.8576903,3,1358.692,,POINT (-111.8576903 41.7280532)
360735532,41.7678135,-111.8341552,3,1371.188,,POINT (-111.8341552 41.7678135)
360771471,41.734567,-111.8014319,1,1470.161,turning_circle,POINT (-111.8014319 41.734567)
360775237,41.7298049,-111.808512,3,1442.414,,POINT (-111.808512 41.7298049)
360794014,41.7273571,-111.858871,3,1358.603,,POINT (-111.858871 41.7273571)
360794296,41.7276302,-111.8592087,1,1358.718,turning_circle,POINT (-111.8592087 41.7276302)
360800282,41.7503297,-111.8438469,3,1368.756,,POINT (-111.8438469 41.7503297)
360802928,41.7540254,-111.8431593,3,1367.396,,POINT (-111.8431593 41.7540254)
360804083,41.7540251,-111.8393905,4,1370.362,,POINT (-111.8393905 41.7540251)
360808140,41.7524263,-111.8224331,3,1394.822,,POINT (-111.8224331 41.7524263)
360808779,41.7526223,-111.8232372,3,1393.065,,POINT (-111.8232372 41.7526223)
360811604,41.7531493,-111.8266482,3,1386.3,,POINT (-111.8266482 41.7531493)
360812944,41.7522847,-111.8232251,1,1394.212,turning_circle,POINT (-111.8232251 41.7522847)
360813044,41.7526005,-111.8222709,1,1395.243,turning_circle,POINT (-111.8222709 41.7526005)
360815799,41.7561841,-111.8252738,1,1389.291,,POINT (-111.8252738 41.7561841)
360826759,41.7518868,-111.844703,3,1366.677,,POINT (-111.844703 41.7518868)
360828042,41.7399829,-111.8487228,1,1367.365,,POINT (-111.8487228 41.7399829)
360828835,41.7279567,-111.8499328,3,1370.451,,POINT (-111.8499328 41.7279567)
360832801,41.7335444,-111.8502139,1,1368.102,,POINT (-111.8502139 41.7335444)
360834112,41.7182994,-111.8528151,3,1364.693,,POINT (-111.8528151 41.7182994)
360834255,41.7185484,-111.8514232,1,1365.988,,POINT (-111.8514232 41.7185484)
360835183,41.7113923,-111.8589841,1,1360.04,turning_circle,POINT (-111.8589841 41.7113923)
360835356,41.7122205,-111.8574869,3,1361.203,,POINT (-111.8574869 41.7122205)
360838011,41.719594,-111.8764749,3,1352.207,,POINT (-111.8764749 41.719594)
360838255,41.7193494,-111.8762396,3,1352.703,,POINT (-111.8762396 41.7193494)
360838757,41.7204655,-111.8707813,3,1356.114,,POINT (-111.8707813 41.7204655)
360838758,41.7197352,-111.8707899,3,1356.342,,POINT (-111.8707899 41.7197352)
360839088,41.7204954,-111.8745114,3,1353.383,,POINT (-111.8745114 41.7204954)
360839090,41.7197737,-111.8745361,3,1353.547,,POINT (-111.8745361 41.7197737)
360839091,41.7191035,-111.8747381,3,1353.511,,POINT (-111.8747381 41.7191035)
360839094,41.717215,-111.8749018,3,1354.512,,POINT (-111.8749018 41.717215)
360839097,41.7169081,-111.8749221,1,1354.185,,POINT (-111.8749221 41.7169081)
360839760,41.7190574,-111.8738373,3,1353.97,,POINT (-111.8738373 41.7190574)
360839762,41.7190698,-111.8728354,3,1354.954,,POINT (-111.8728354 41.7190698)
360839863,41.7172146,-111.87383,3,1354.762,,POINT (-111.87383 41.7172146)
360839868,41.7172135,-111.8709182,3,1356.377,,POINT (-111.8709182 41.7172135)
360840143,41.7172142,-111.872837,3,1355.174,,POINT (-111.872837 41.7172142)
360842125,41.7190314,-111.8666493,3,1359.06,,POINT (-111.8666493 41.7190314)
360842126,41.7183983,-111.8666517,3,1359.264,,POINT (-111.8666517 41.7183983)
360842169,41.7183813,-111.8656603,1,1359.753,turning_circle,POINT (-111.8656603 41.7183813)
360842287,41.720219,-111.8666066,3,1358.79,,POINT (-111.8666066 41.720219)
360842346,41.7202198,-111.8656209,1,1359.049,turning_circle,POINT (-111.8656209 41.7202198)
360842552,41.7175626,-111.8692975,1,1357.278,turning_circle,POINT (-111.8692975 41.7175626)
360845299,41.7206672,-111.8564129,3,1362.914,,POINT (-111.8564129 41.7206672)
360845579,41.7217668,-111.8561745,1,1365.212,,POINT (-111.8561745 41.7217668)
360846531,41.7190461,-111.837018,1,1372.055,,POINT (-111.837018 41.7190461)
360847050,41.712381,-111.8394435,4,1368.46,traffic_signals,POINT (-111.8394435 41.712381)
360848194,41.7186925,-111.8390956,3,1371.695,,POINT (-111.8390956 41.7186925)
360848198,41.719524,-111.838707,1,1371.668,turning_circle,POINT (-111.838707 41.719524)
360848290,41.7191285,-111.8394858,1,1371.601,turning_circle,POINT (-111.8394858 41.7191285)
360852629,41.7213228,-111.8404921,3,1371.275,,POINT (-111.8404921 41.7213228)
360855044,41.7058384,-111.8453097,3,1364.751,,POINT (-111.8453097 41.7058384)
360871014,41.7124156,-111.8246699,1,1379.446,turning_circle,POINT (-111.8246699 41.7124156)
360874759,41.7097282,-111.8076163,3,1426.791,,POINT (-111.8076163 41.7097282)
360876649,41.7234578,-111.807839,1,1413.271,turning_circle,POINT (-111.807839 41.7234578)
420452308,41.7973498,-111.6473331,1,1646.265,trailhead,POINT (-111.6473331 41.7973498)
420830174,41.7398059,-111.8204814,1,1414.346,turning_circle,POINT (-111.8204814 41.7398059)
420840289,41.7162695,-111.8438092,3,1367.759,,POINT (-111.8438092 41.7162695)
420840299,41.717377,-111.8436474,1,1367.804,turning_circle,POINT (-111.8436474 41.717377)
420841615,41.7159427,-111.8436684,1,1367.622,turning_circle,POINT (-111.8436684 41.7159427)
425483261,41.7309091,-111.8302435,1,1384.827,turning_circle,POINT (-111.8302435 41.7309091)
425483275,41.7309436,-111.8310478,3,1385.613,,POINT (-111.8310478 41.7309436)
425483277,41.7313287,-111.8313813,3,1386.704,,POINT (-111.8313813 41.7313287)
425483515,41.764109,-111.8209512,3,1389.206,,POINT (-111.8209512 41.764109)
425500649,41.7517679,-111.7885796,1,1488.643,turning_circle,POINT (-111.7885796 41.7517679)
425529294,41.8386464,-111.8489457,3,1379.137,,POINT (-111.8489457 41.8386464)
425562316,41.8348335,-111.8439375,3,1384.166,,POINT (-111.8439375 41.8348335)
426861388,41.6970181,-111.8634481,3,1364.71,,POINT (-111.8634481 41.6970181)
426861389,41.6970097,-111.8646239,3,1364.396,,POINT (-111.8646239 41.6970097)
426861394,41.6975571,-111.8659264,1,1362.178,turning_circle,POINT (-111.8659264 41.6975571)
426861396,41.6953842,-111.8642959,1,1365.188,turning_circle,POINT (-111.8642959 41.6953842)
426861398,41.6957727,-111.8631694,1,1365.917,turning_circle,POINT (-111.8631694 41.6957727)
426861402,41.6975201,-111.864615,1,1363.849,turning_circle,POINT (-111.864615 41.6975201)
426861403,41.6975201,-111.8634535,1,1364.367,turning_circle,POINT (-111.8634535 41.6975201)
427582696,41.7053253,-111.8475427,1,1364.045,,POINT (-111.8475427 41.7053253)
427589554,41.681028,-111.877458,3,1368.191,,POINT (-111.877458 41.681028)
427983886,41.7756412,-111.8086962,1,1412.761,,POINT (-111.8086962 41.7756412)
428182109,41.6838942,-111.9225876,1,1354.317,,POINT (-111.9225876 41.6838942)
428515492,41.7129704,-111.8123161,3,1400.62,,POINT (-111.8123161 41.7129704)
428515496,41.7145803,-111.8122154,3,1396.223,,POINT (-111.8122154 41.7145803)
428515501,41.7153329,-111.8127668,3,1393.168,,POINT (-111.8127668 41.7153329)
428515505,41.7154766,-111.8202025,4,1381.991,,POINT (-111.8202025 41.7154766)
428515506,41.7132559,-111.8178128,3,1389.115,,POINT (-111.8178128 41.7132559)
428515512,41.7132563,-111.8185694,3,1387.977,,POINT (-111.8185694 41.7132563)
428515516,41.7145171,-111.815123,3,1390.354,,POINT (-111.815123 41.7145171)
428515518,41.7154689,-111.8151021,4,1389.053,,POINT (-111.8151021 41.7154689)
